"build_time_min","deploy_time_min","commit_size_loc","num_bugs","test_coverage_pct","ticket_resolution_h","team","module","priority","deploy_status"
36.4,13.97,142,1,80.57,52.3,"Delta","database","critica","success"
28.87,1.98,136,0,82.46,1.3,"Delta","core","baja","success"
41.04,3.64,134,0,46.58,13.41,"Alpha","ui","baja","success"
18.73,10.26,118,3,91.52,4.77,"Beta","database","baja","success"
14.91,7.97,144,2,46.56,42.19,"Gamma","database","baja","success"
33.33,10.11,140,1,69.99,28.62,"Alpha","core","media","success"
31.73,15.84,160,0,48.28,0.92,"Gamma","database","media","success"
20.44,15.95,150,2,74.84,10.14,"Gamma","database","baja","success"
36.63,4.84,147,2,84.37,58.47,"Beta","core","baja","success"
14.79,2.87,121,3,80.16,12.2,"Alpha","database","baja","success"
41.28,16.15,155,1,47.34,38.02,"Beta","core","baja","success"
28.9,2.51,120,2,45.77,20.88,"Alpha","core","media","success"
35.31,14,153,0,89.31,4.88,"Alpha","core","baja","success"
32.7,8.15,159,1,77.25,36.72,"Beta","core","media","success"
30.35,18.52,160,3,54.61,2.45,"Alpha","database","media","failed"
32.08,1.55,132,3,74.8,1.85,"Alpha","auth","media","success"
9.88,19.7,145,1,66.09,22.52,"Alpha","auth","media","success"
27.52,16.16,175,0,89.78,24.53,"Gamma","api","media","success"
34.87,6.01,165,3,62.6,7.64,"Gamma","database","media","success"
11.78,7,137,1,82.16,7.95,"Delta","core","media","success"
31.58,13.21,162,3,51.59,18.72,"Gamma","auth","baja","success"
5.51,2.17,133,0,57.26,2.53,"Gamma","auth","baja","failed"
33.56,18.84,174,2,79.06,11.04,"Beta","api","media","success"
42.59,7.44,151,1,90.56,96.68,"Beta","api","baja","success"
30.39,11.79,179,0,95.26,14.9,"Beta","api","critica","success"
30.53,15.2,135,0,61.77,27.39,"Alpha","auth","baja","success"
19.77,5.5,154,0,74.63,35.92,"Gamma","database","baja","success"
7.5,17.95,165,2,60.01,44.38,"Beta","ui","media","success"
21.92,3.61,163,3,96.22,3.08,"Beta","database","media","success"
5.58,18.28,153,3,46.83,5.41,"Beta","ui","baja","success"
34.3,18.43,175,0,95.97,2.03,"Delta","api","baja","success"
17.44,13.23,137,3,95.11,14.1,"Delta","api","media","success"
26.21,19.91,158,0,43.83,36.75,"Beta","database","alta","success"
18.16,13.42,138,1,83.73,6.42,"Beta","database","alta","success"
10.34,3.38,169,0,69.09,3.8,"Delta","database","baja","success"
24.78,14.57,160,4,90.24,44.18,"Gamma","ui","baja","failed"
18.28,11.11,144,1,93.89,17.25,"Gamma","api","critica","success"
39.01,19.59,154,0,72.04,52.92,"Beta","ui","critica","success"
5.57,1.64,140,2,47.32,11.01,"Gamma","api","baja","failed"
4.26,3.26,143,1,57.89,28.44,"Gamma","core","media","success"
8.75,10.79,157,0,43.85,2.79,"Delta","database","alta","success"
42.2,13.85,155,0,99.97,17.67,"Alpha","auth","media","success"
20.75,7.9,141,2,66.92,42.62,"Alpha","auth","critica","failed"
30.84,7.5,145,1,49.28,83.21,"Gamma","database","media","success"
3.07,10.16,149,0,62.51,20.73,"Beta","api","media","success"
21.88,17.86,140,1,46.89,7.4,"Delta","ui","baja","success"
3.49,19.96,143,2,41.23,1.35,"Alpha","core","baja","success"
28.47,19.24,143,0,93.96,5.33,"Gamma","auth","baja","success"
39.12,2.08,150,0,73.54,44.57,"Delta","api","baja","success"
10.02,1.17,155,1,64.35,6.6,"Gamma","auth","baja","failed"
13.77,13.51,139,0,74.04,68.42,"Alpha","database","baja","success"
39.14,1.46,147,1,87.72,44.07,"Delta","ui","baja","success"
2.89,19.35,130,0,56.76,23.5,"Delta","ui","media","success"
35.53,6.21,133,2,44.54,44.77,"Beta","core","media","success"
21.3,5.78,145,1,88.38,3.38,"Beta","api","media","failed"
4.99,9.98,165,1,79.08,8.21,"Delta","core","baja","success"
40.94,4.52,143,3,75.21,4.89,"Alpha","api","baja","success"
9.72,4.96,156,0,42.64,0.96,"Alpha","auth","baja","success"
33.96,10.63,159,1,88.13,4.63,"Delta","core","critica","success"
20.27,7.64,151,0,60.5,0.66,"Gamma","auth","baja","success"
30.67,18.11,147,0,69.69,99.42,"Delta","database","baja","success"
9.65,5.21,156,3,52.46,66.02,"Delta","auth","baja","failed"
39.86,7.63,157,0,67.92,15.52,"Delta","database","baja","rolled_back"
3.63,19.63,149,1,77.97,71.58,"Alpha","auth","media","success"
11.08,3.47,161,1,43.28,5.4,"Alpha","database","media","success"
12.89,4.31,154,3,68.17,35.79,"Gamma","ui","baja","success"
34.87,10.8,135,1,85.04,65.32,"Delta","ui","media","success"
18.29,8.47,145,0,66.64,12.77,"Beta","core","baja","success"
13.62,0.93,146,0,51.74,141.75,"Gamma","database","alta","success"
4.88,8.8,136,4,58.74,6.77,"Beta","database","media","success"
23.26,1.87,144,1,90.73,6.59,"Delta","auth","critica","failed"
21.14,17.84,151,0,75.34,4.28,"Delta","database","media","success"
44.42,17.3,167,0,64.02,41.8,"Beta","auth","baja","success"
7.68,6.26,161,1,90.73,2.17,"Delta","database","baja","success"
37.77,13.7,181,3,94.08,2.18,"Delta","api","media","success"
2.78,2.48,149,2,87.56,41.03,"Delta","auth","alta","success"
35.38,0.79,154,1,89.93,27.35,"Gamma","auth","alta","success"
11.45,17.48,156,1,70.11,4.81,"Gamma","ui","alta","rolled_back"
7.32,14.77,161,1,64.57,0.85,"Alpha","core","media","success"
9.79,18.29,152,0,93.6,3.7,"Alpha","api","alta","success"
10.89,0.71,143,3,41.74,55.5,"Gamma","database","alta","success"
42.14,1.28,150,0,58.68,2.64,"Delta","ui","baja","success"
44.51,6.89,135,3,77.11,53.41,"Alpha","ui","media","success"
14.99,8.04,157,1,88.93,11.87,"Gamma","auth","media","success"
7.47,12.55,162,1,90.69,5.49,"Alpha","auth","media","success"
30.25,9.48,138,0,83.84,17.92,"Gamma","api","alta","success"
26.94,1.99,159,2,67.88,8.04,"Gamma","ui","media","success"
16.47,9.93,131,0,60.67,33.47,"Gamma","core","baja","success"
36.91,18,152,0,72.15,32,"Delta","core","media","success"
13.82,7.03,158,1,70.23,75.31,"Delta","ui","critica","success"
38.29,17.81,143,2,81.06,0.33,"Gamma","core","baja","success"
7.46,4.2,149,1,84.12,6.16,"Gamma","auth","baja","success"
38.99,5.37,173,0,66.76,18.67,"Gamma","core","alta","success"
4.42,17.24,153,0,92.29,0.17,"Beta","api","baja","success"
20.43,17.44,154,4,41.07,43.2,"Alpha","api","media","success"
31.09,7.8,140,1,64.03,0.28,"Beta","auth","baja","success"
10.45,11.77,164,2,64.13,4.43,"Beta","auth","baja","failed"
42.5,10.03,150,1,75.03,19.75,"Beta","database","alta","success"
18,14.97,152,1,66.33,33.12,"Delta","api","baja","success"
28.74,4.9,153,0,81.59,3.32,"Alpha","auth","baja","success"
9.48,15.1,148,1,46.57,58.39,"Delta","database","baja","success"
30.18,16.58,157,3,79.27,5.54,"Beta","api","alta","success"
33.46,2.44,173,0,44.97,85.32,"Delta","auth","baja","success"
23.06,5.88,153,1,86.95,7.9,"Alpha","database","media","success"
39.29,0.92,148,2,90.38,25.17,"Delta","ui","baja","success"
37.68,12.13,147,5,59.76,7.35,"Gamma","ui","critica","success"
44.27,19.73,163,1,60.09,19.77,"Delta","database","critica","success"
30.51,16.98,139,3,58.06,8.62,"Alpha","core","media","rolled_back"
29.46,12.03,136,2,94.89,43.44,"Alpha","database","baja","rolled_back"
3.46,7.2,171,4,90.68,44.89,"Delta","auth","baja","failed"
9.8,13.1,153,2,72.59,14.82,"Alpha","ui","alta","success"
2.92,1.22,147,1,71.34,1.13,"Delta","core","media","success"
38.35,2.77,171,2,64.32,2.47,"Delta","api","alta","success"
19.96,10.57,155,0,44.53,2.09,"Gamma","auth","media","success"
37.05,17.49,147,1,46.05,25.89,"Alpha","database","media","success"
8.1,2.5,142,2,68.78,5.23,"Delta","api","baja","success"
19.15,19.36,144,2,56.51,46.42,"Alpha","ui","baja","success"
32.93,19.01,152,1,98.27,21.83,"Delta","api","alta","success"
4.09,18.77,141,1,60.13,1.98,"Beta","ui","alta","rolled_back"
15.87,15.29,154,0,43.5,0.41,"Alpha","auth","baja","success"
35.29,0.92,150,0,64.83,36.71,"Alpha","database","alta","success"
38.06,8.82,127,2,40.53,44.15,"Beta","api","baja","success"
39.37,3.41,173,0,82.39,72.66,"Gamma","api","critica","success"
42.96,8.9,141,2,61.55,14.28,"Alpha","core","media","success"
18.2,11.01,172,3,58.15,114.78,"Beta","core","media","success"
42.85,14.95,168,1,68.64,13.87,"Beta","database","baja","failed"
32.13,15.26,141,3,59.72,10.98,"Alpha","ui","baja","success"
19.86,18.29,149,1,86.83,5.08,"Gamma","ui","alta","rolled_back"
18.52,6.22,154,0,59.76,2.05,"Beta","api","baja","failed"
10.66,11.34,160,0,42.95,22.19,"Gamma","ui","media","success"
34.23,4.31,157,3,89.07,5.93,"Beta","auth","media","success"
20.86,15.64,152,0,45.48,14.36,"Alpha","api","baja","success"
21.22,12.02,118,1,61.93,20.08,"Alpha","api","baja","success"
5.12,11.09,137,0,70.08,64.37,"Alpha","api","alta","rolled_back"
17.38,3.87,132,0,80.59,22.86,"Beta","api","alta","success"
40.43,18.17,143,0,82.74,14.96,"Beta","auth","media","failed"
25.18,19.6,138,1,77.34,1.83,"Gamma","database","critica","success"
2.84,19.8,157,4,89.12,25.38,"Delta","core","media","success"
18.4,1.16,150,4,95,20.69,"Delta","core","baja","success"
6.43,3.36,152,2,43.49,2.42,"Gamma","api","media","failed"
13.56,14.04,134,1,99,4.22,"Beta","auth","media","success"
32.8,2.65,175,0,67.99,8.05,"Alpha","database","baja","success"
17.86,0.95,148,1,86,4.27,"Beta","auth","alta","success"
29.1,0.78,151,1,79,63.2,"Alpha","core","baja","success"
23.11,6.56,161,0,70.62,5.72,"Delta","api","media","success"
36.63,12.48,140,1,50.99,10.56,"Gamma","api","media","success"
26.83,18.66,155,3,43.4,20.98,"Alpha","auth","critica","success"
8.98,5.11,167,1,46.85,2.4,"Delta","api","baja","failed"
42.27,17.45,147,2,52.85,27.04,"Beta","auth","alta","success"
3.84,17.38,142,1,90.86,18.05,"Gamma","api","baja","success"
5.29,2.08,144,2,49.83,116.33,"Alpha","auth","media","success"
38.11,0.96,143,2,53.8,10.8,"Alpha","ui","baja","rolled_back"
19.81,1.86,148,3,62.41,11.66,"Delta","api","critica","success"
32.71,11.79,155,1,96.81,54.87,"Beta","auth","baja","rolled_back"
33.52,10.7,159,2,76.95,0.82,"Delta","ui","media","success"
44.45,13.34,184,1,95.15,16.87,"Delta","core","media","success"
43.3,3.82,165,0,92.73,6.85,"Alpha","api","media","success"
7.67,1.93,161,2,67,0.13,"Alpha","ui","baja","success"
30.43,13.32,153,2,45.62,60.95,"Alpha","database","baja","success"
2.94,0.8,145,2,49.22,16.15,"Delta","auth","media","success"
23.01,3.67,148,1,48.41,26.44,"Gamma","auth","alta","success"
35.92,12.35,154,1,41.03,5.77,"Delta","ui","baja","success"
18,1.55,140,0,61.2,3.53,"Delta","auth","alta","success"
42.75,1.76,165,1,87.34,37.61,"Beta","core","alta","success"
30.24,7,137,0,94.79,11.22,"Alpha","ui","critica","success"
20.33,3.12,138,0,66.03,23.26,"Alpha","ui","baja","success"
37.98,2.65,147,1,51.31,4.58,"Delta","database","critica","success"
36.5,6.24,138,1,98.64,8.56,"Gamma","core","baja","success"
20.08,17.3,153,1,97.6,85.07,"Delta","core","baja","success"
15.83,14.67,142,3,98.61,52.45,"Gamma","api","critica","success"
26.08,7.69,175,1,80.54,0.45,"Gamma","database","baja","success"
38.96,2.07,156,1,50.02,18.11,"Delta","ui","baja","success"
26.99,9.96,134,2,73.73,59.15,"Beta","api","baja","success"
29.56,3.92,137,3,71.91,27.28,"Gamma","ui","media","success"
34.87,18.37,157,4,54.17,12.77,"Delta","database","baja","rolled_back"
31.64,1.79,160,1,68.39,12.88,"Gamma","api","alta","success"
39.21,19.38,138,1,42.84,30.1,"Beta","ui","baja","success"
5.62,7.72,160,0,99.51,4.84,"Gamma","ui","baja","success"
28.03,9.84,145,0,51.07,55,"Alpha","ui","media","success"
11.98,4.38,146,0,97.74,58.51,"Delta","ui","media","success"
21.93,12.8,130,0,96.17,4.85,"Delta","database","media","success"
13.85,18.67,152,1,66.19,13.51,"Delta","core","critica","success"
41.45,18.14,145,3,41.41,23.98,"Delta","database","baja","success"
18.89,11.4,145,0,52.94,25.77,"Alpha","ui","baja","success"
26.09,8.9,152,2,72.87,43.99,"Beta","ui","media","success"
5.02,19.45,156,3,92.23,41.43,"Gamma","ui","alta","success"
42.51,3.39,152,0,70.76,19.28,"Delta","auth","baja","success"
33.51,7.51,154,1,47.31,97.34,"Beta","api","alta","success"
22.18,16.88,148,0,69.06,1.63,"Gamma","database","baja","success"
9.41,15.58,155,1,86.77,15.03,"Alpha","core","baja","success"
33.27,1.74,139,2,72.72,2.18,"Alpha","api","media","success"
28.24,9.19,136,3,96.37,3.52,"Delta","core","media","success"
4.16,8.36,166,1,97.28,24.24,"Delta","database","baja","rolled_back"
3.82,6.16,124,1,78.58,4.22,"Gamma","auth","baja","failed"
21.3,7.2,124,0,78.84,3.15,"Gamma","api","media","success"
9.37,18.68,163,1,60.81,38.32,"Delta","ui","baja","success"
22.87,6.36,146,5,77.35,6.29,"Alpha","database","media","success"
44.21,18.26,152,0,72.51,11.27,"Alpha","ui","baja","success"
11.25,0.56,156,2,43.19,40.9,"Beta","ui","media","success"
32.49,6.3,165,0,71.22,2.05,"Delta","ui","baja","success"
8.03,5.93,142,1,57.71,6.51,"Gamma","auth","media","success"
24.37,2.35,159,1,74.25,62.06,"Beta","ui","baja","success"
37.54,18,138,2,61.63,3.78,"Delta","core","baja","success"
7.02,11.69,163,1,76.65,15.29,"Gamma","core","baja","success"
37.16,6.73,146,0,90.76,40.63,"Alpha","ui","media","success"
12.2,19.23,163,1,88.42,13.48,"Beta","database","media","success"
5.72,5.72,148,2,71.95,7.22,"Beta","database","media","success"
8.62,17.35,142,0,69.83,46.41,"Alpha","ui","media","success"
30.4,5.43,171,3,44.68,6.67,"Delta","core","media","failed"
30.97,0.84,143,0,80.71,5.4,"Alpha","api","alta","success"
7.28,4.22,136,1,93.56,7.51,"Alpha","database","baja","success"
44.11,0.83,154,0,51.77,78.66,"Alpha","core","media","success"
7.88,11.38,146,0,98.27,62.06,"Delta","core","media","success"
42.47,11.62,123,3,96.95,22.88,"Alpha","auth","media","success"
31.97,14.61,169,1,70.08,50.99,"Gamma","database","baja","success"
26.21,17.15,145,0,75.27,35.12,"Delta","auth","baja","success"
12.22,18.56,159,0,55.8,6.11,"Beta","database","baja","success"
16.33,9.02,144,1,97.83,4.69,"Alpha","database","baja","success"
38.03,1.64,145,0,82.27,22.37,"Gamma","core","baja","success"
41.59,5.93,153,1,81.51,5.09,"Gamma","ui","baja","success"
23.92,13.25,145,2,99.24,13.42,"Gamma","ui","baja","success"
40.13,18.94,166,0,84.18,12.29,"Gamma","core","media","success"
32.13,9.06,139,2,54.44,27.09,"Delta","auth","critica","success"
19.93,19.47,160,0,94.33,15.56,"Delta","ui","baja","success"
14.56,12.44,140,2,79.7,76.85,"Beta","ui","media","success"
43.41,11.28,136,0,68.97,28.71,"Alpha","api","baja","success"
6.93,3.45,160,1,72.36,5.86,"Beta","auth","baja","success"
31.09,8.75,133,0,54.1,26.47,"Gamma","api","critica","success"
37.16,10.6,146,0,48.21,12.45,"Gamma","ui","media","success"
10.91,12.48,143,2,80.36,44.29,"Gamma","database","alta","success"
27.34,2.92,173,4,74.02,9.94,"Beta","database","baja","success"
8.53,7.71,150,1,83.32,0.65,"Beta","core","baja","failed"
19.14,15.03,160,0,55.82,10.44,"Delta","ui","media","success"
11.89,4.21,180,1,78.49,4.75,"Gamma","ui","media","success"
24.45,3.85,162,1,65.81,15.38,"Alpha","api","media","success"
30.69,1.62,138,1,71.82,8.53,"Beta","ui","baja","success"
40.98,10.74,162,1,56.64,8.56,"Gamma","api","baja","success"
15.98,6.89,122,1,56.09,11.68,"Beta","auth","baja","success"
12.05,0.83,161,2,79.24,39.77,"Beta","core","baja","success"
14.98,15.07,155,1,53.61,4.15,"Delta","ui","baja","success"
11.37,12.75,165,0,81.74,15.49,"Gamma","core","media","failed"
6.85,19.44,157,1,44.79,1.53,"Alpha","ui","alta","failed"
13.15,17.39,128,2,58.92,34.1,"Gamma","api","media","success"
41.68,9.68,150,1,50.81,22.33,"Delta","auth","alta","success"
3.96,15.68,153,1,96.39,4.46,"Alpha","api","media","success"
23.31,15.38,130,3,60.18,24.48,"Alpha","database","media","success"
36.03,17.15,159,0,51.37,10.75,"Gamma","core","media","success"
37.95,15.31,173,2,87.27,17.24,"Delta","api","media","success"
26.57,2.21,156,3,81.28,26.69,"Delta","database","baja","success"
12.02,13.83,128,1,86.59,23.87,"Beta","ui","media","success"
26.82,8.94,174,2,65.91,86.32,"Beta","ui","baja","success"
7.48,10.26,136,1,91.61,15.1,"Alpha","database","alta","rolled_back"
22.5,9.71,168,0,92.58,35.32,"Delta","api","baja","failed"
5.58,10.59,156,1,66.09,20.2,"Alpha","ui","alta","success"
14.77,15.4,153,2,71.04,19.49,"Delta","core","media","success"
30.94,13.34,154,2,65.73,75.89,"Delta","api","baja","success"
10.42,8.95,144,1,91.94,11.24,"Gamma","ui","media","success"
18.68,8.63,145,2,43.53,22.83,"Beta","core","critica","success"
36.42,8.68,131,1,48.19,19.37,"Gamma","auth","baja","success"
11.43,3.36,148,0,92.92,14.63,"Delta","api","media","success"
4.85,19.09,174,1,81.46,10.94,"Gamma","api","baja","success"
35.35,5.21,164,1,91.03,54.81,"Gamma","core","media","success"
30.65,17.32,155,0,96.16,0.48,"Beta","core","baja","success"
23.73,17.37,163,0,48.44,23.16,"Gamma","core","media","success"
10.81,1.27,152,3,82.51,9.61,"Gamma","auth","baja","success"
9.66,6.87,147,1,69.33,43.47,"Alpha","api","alta","failed"
28.08,7.33,192,1,48.05,30.57,"Alpha","database","media","success"
3.19,8.4,139,1,47.78,7.39,"Alpha","api","media","success"
11.48,3.63,159,1,84.31,35.18,"Alpha","database","media","failed"
37.34,18.91,156,1,94.51,9.85,"Gamma","core","baja","success"
14.57,19.97,161,1,89.77,5.06,"Gamma","api","media","success"
2.2,14.22,150,0,66.78,8.15,"Alpha","ui","baja","success"
43.33,6.56,128,1,97.28,26.31,"Delta","database","media","success"
5.32,5.5,170,1,47.63,41.05,"Gamma","core","media","success"
34.04,17.55,151,2,67.65,1.82,"Beta","ui","critica","success"
37.87,18.29,174,1,85.87,26.95,"Beta","ui","media","success"
2.2,11,162,2,93.92,50.16,"Beta","ui","critica","rolled_back"
38.6,12.16,131,1,67.28,24.01,"Beta","ui","alta","success"
25.44,11.09,154,3,41.1,7.54,"Alpha","api","baja","success"
16.28,12.52,142,1,75.92,26.96,"Beta","core","baja","success"
15.67,13.95,145,4,71.29,49.82,"Gamma","auth","baja","success"
29.31,15.94,139,0,45.46,8.4,"Delta","auth","alta","success"
7.06,9.14,123,0,78.3,10.51,"Alpha","core","media","success"
15.03,10.19,157,3,76.52,11.94,"Gamma","api","baja","success"
26.86,16.05,137,1,63.39,1.57,"Gamma","auth","media","success"
34.53,9.88,120,0,67.36,1.51,"Delta","api","critica","rolled_back"
25.5,14.39,156,1,83.77,5.63,"Gamma","database","media","failed"
31.42,12.61,161,1,71.21,11.92,"Delta","api","baja","success"
17.65,1.4,151,1,47.28,54.67,"Beta","database","baja","success"
40.94,7.64,141,1,52.44,4.64,"Alpha","ui","baja","success"
43.94,6.14,145,1,46.23,41.36,"Alpha","ui","media","success"
34.83,7.17,153,1,66.72,20.14,"Beta","ui","critica","success"
2.03,6.36,145,3,99.07,56.23,"Delta","ui","baja","success"
24.23,16.63,149,1,61.6,8.55,"Alpha","ui","media","success"
36.26,6.47,158,0,61.98,15.27,"Alpha","api","alta","success"
10.52,15.41,155,1,68.79,19.26,"Alpha","auth","media","success"
18.3,17.2,134,0,89.29,4.01,"Gamma","api","baja","success"
25.09,10.74,166,1,79.57,45.71,"Alpha","auth","baja","success"
33.88,18.66,165,0,46.29,79.09,"Gamma","core","baja","success"
16,16.95,154,1,97.76,0.18,"Beta","api","alta","success"
15.63,3.98,162,1,92.78,44.13,"Alpha","api","baja","failed"
19.93,1.46,149,0,88.73,6.09,"Alpha","core","alta","failed"
13.52,14.26,145,4,80.5,15.77,"Alpha","auth","media","rolled_back"
28.73,1.64,151,3,67.25,26.31,"Alpha","auth","alta","success"
3.4,2.86,151,2,89.69,2.18,"Delta","core","critica","success"
27.88,9.18,173,1,45.51,95.63,"Gamma","core","baja","failed"
19.64,6.13,142,3,53.43,0.86,"Delta","ui","baja","success"
3.4,8.7,134,1,42.75,5.07,"Delta","ui","baja","success"
44.71,12.54,183,1,45.64,9,"Gamma","database","media","success"
28.76,16.96,141,0,78.67,5.25,"Beta","api","baja","success"
37.99,8.79,130,3,77.37,34.17,"Alpha","api","baja","success"
18.77,7.15,167,2,89.89,19.04,"Alpha","api","alta","success"
42.96,5.34,154,0,65.59,2.92,"Beta","ui","critica","success"
17.96,1.84,139,1,99.84,14.21,"Gamma","core","baja","success"
37.17,2.53,146,0,86.01,21.52,"Alpha","auth","alta","success"
1.81,11.95,161,2,87.37,39.57,"Alpha","core","baja","success"
39.51,7.86,152,2,93.48,1.74,"Delta","auth","media","failed"
4.72,4.02,144,1,77.78,40.16,"Gamma","database","critica","success"
37.03,10.66,148,2,51.78,38.21,"Alpha","ui","baja","success"
26.99,16.5,143,2,70.55,41.38,"Beta","core","baja","failed"
31.2,14.4,157,1,69.5,105.01,"Gamma","auth","baja","failed"
32.57,1.91,144,2,66.88,28.07,"Delta","ui","critica","failed"
13.68,4.22,144,5,41,20.62,"Beta","ui","media","success"
30.8,0.93,160,1,72,33.15,"Alpha","core","baja","success"
14.42,14.57,172,2,77.02,21.96,"Beta","core","media","success"
26.34,8.75,145,1,60.69,32.63,"Beta","auth","baja","success"
